,dish_type,restaurant_name,price,star,comment_num
12181,代金券,纸箱王纸火锅主题餐厅,67,4,94
12182,代金券,天雅村酒店（泗泾镇店）,76,4,374
12183,代金券,福祺道小海鲜烤鱼农家菜鱼餐厅,78,4,104
12184,代金券,好宴世家（浦江浦锦路店）,73,4,229
12185,代金券,思湘情（长江南路店）,54,3,196
12186,代金券,宋记名羊天下碳烤羊腿（斜土路店）,103,4,296
12187,代金券,特迎客炸鸡통큰 치킨（紫藤路店）,46,5,168
12188,小吃快餐,蜀一数二砂锅串串,47,5,126
12189,小吃快餐,千里香馄饨王（吾悦店）,20,4,268
12190,小吃快餐,华乐士炸鸡汉堡店（赵屯店）,20,4,780
12191,小吃快餐,TERRY&LOO 太热狗,50,4,10
12192,小吃快餐,小洋庭·龙虾烧烤（联泰路店）,81,4,89
12193,小吃快餐,重庆特色面庄,11,3,2
12194,小吃快餐,沙县小吃,16,3,0
12195,小吃快餐,黄记桂林米粉黄焖鸡米饭,0,3,0
12196,小吃快餐,无锡小笼（闻喜路店）,19,5,171
12197,小吃快餐,段氏龙虾（斜土路店）,110,3,1
12198,小吃快餐,黄河楼兰州牛肉面,28,4,61
12199,小吃快餐,香茵波克,20,5,0
12200,小吃快餐,超级鸡车（宛平南路店）,22,3,218
12201,小吃快餐,京味水饺砂锅麻辣烫,45,3,0
12202,小吃快餐,重庆小面阿康烧烤（嘉杰国际商业广场店）,30,5,508
12203,代金券,西贝莜面村（近铁城市广场店）,86,4,120
12204,代金券,东方亚克西餐厅,71,4,418
12205,代金券,渝利火锅（96广场店）,104,5,1847
12206,代金券,毛家湘味楼（松东路店）,58,4,1044
12207,代金券,川奇冒菜（东门汽车站店）,23,4,718
12208,代金券,掌上韩品（黄浦日月光中心广场店）,34,4,500
12209,代金券,郭师傅 （殷高西路店）,57,4,326
12210,代金券,留夫鸭（巨峰路店）,25,4,188
12211,代金券,兴庆红（建中路店）,71,4,81
12212,代金券,柴火鱼馆（罗店店）,62,4,160
12213,代金券,梅园邨酒家（卢湾金钟店）,116,4,498
12214,代金券,炙爱铁板烧·大阪烧（光启城时尚购物中心店）,55,3,184
12215,代金券,老城西炭火蛙锅（弘基文化休闲广场店）,50,4,213
12216,代金券,享江南臻品徽菜（大华店）,79,4,389
12217,代金券,千岛湖鱼庄（盈港路店）,78,4,185
12218,小吃快餐,BrothersKebab兄弟烤肉店（浦东店）,44,4,8
12219,小吃快餐,山东饺子王黄焖鸡米饭,18,3,1
12220,小吃快餐,黄焖鸡米饭,15,3,1
12221,小吃快餐,老家餐馆,30,3,0
12222,小吃快餐,面霸面馆,16,5,274
12223,小吃快餐,万春来肠粉云吞面,35,4,4
12224,小吃快餐,川湘小炒,23,3,0
12225,小吃快餐,郑文琪龙虾盖浇饭（华联商厦店）,33,4,613
12226,小吃快餐,唐记麻辣烫老鸭粉丝汤,15,3,0
12227,小吃快餐,精品牛肉面,15,0,0
12228,小吃快餐,三顾冒菜,41,4,2
12229,小吃快餐,香乡村大龙虾（七宝店）,80,3,0
12230,小吃快餐,大胡子特色铁板炒饭,16,3,0
12231,小吃快餐,田螺姑娘螺蛳粉（招远美食城店）,18,5,251
12232,小吃快餐,一口轻食（凤城巷店）,35,4,0
12233,代金券,农二哥（建中路美食城店）,41,4,263
12234,代金券,YOBA酸奶冰淇淋（万达广场宝山店）,29,4,1031
12235,代金券,鱼悦坊,43,4,423
12236,代金券,校外酒家（普陀真南店）,39,4,276
12237,代金券,清真·卡德尔大叔新疆主题餐厅（龙汇路店）,65,4,412
12238,代金券,四吉日本料理,162,4,675
12239,代金券,八点醒黑糖甜品专门店（威海路店）,23,5,126
12240,代金券,川源火锅（盈港路店）,48,4,528
12241,代金券,CocoParty音乐咖啡餐吧（月星环球港店）,84,5,234
12242,代金券,瓦晒·川菜（梅龙镇店）,92,4,188
12243,代金券,泰迪之家 白桦餐厅,71,3,284
12244,代金券,川源火锅（青松路店）,44,4,2033
12245,代金券,徽珍源（潍坊路店）,81,4,549
12246,代金券,釜山火炉（梅花路店）,81,4,303
12247,代金券,韩林烤肉（罗宾森购物中心店）,85,4,1908
12248,小吃快餐,一口轻食（凤城巷店）,35,4,0
12249,小吃快餐,健咖（人民广场店）,55,4,0
12250,小吃快餐,重庆砂锅麻辣烫,26,5,1388
12251,小吃快餐,笑满面（绿地缤纷城店）,35,5,643
12252,小吃快餐,江西小炒（周浦店）,35,3,23
12253,小吃快餐,重庆砂锅麻辣烫,18,3,0
12254,小吃快餐,澳门陈光记烧味饭店（长寿路）,56,3,4
12255,小吃快餐,豫品全面馆（平城路店）,18,3,0
12256,小吃快餐,MOUSSYCafe（大悦城店）,48,4,1
12257,小吃快餐,一米香潮汕砂锅粥（黄河路店）,98,4,364
12258,小吃快餐,阿强水果（赤峰路店）,15,3,75
12259,小吃快餐,White Castle白色城堡迷你汉堡（静安丰盛里店）,46,4,9
12260,小吃快餐,White Castle白色城堡迷你汉堡（长宁来福士店）,45,4,10
12261,小吃快餐,研磨时光咖啡&精酿啤酒吧,45,4,10
12262,小吃快餐,小蜜蜂餐厅,82,4,7
12263,代金券,24k法国海鲜吧,145,4,169
12264,代金券,水晶自助火锅烧烤,36,4,358
12265,代金券,萌牛日式碳火烤肉店,164,5,288
12266,代金券,倪氏龙虾（水产西路店）,78,4,449
12267,代金券,魔锅坊麻辣香锅（肇嘉浜路店）,50,4,334
12268,代金券,重庆熬家老火锅（星星堂店）,98,5,310
12269,代金券,蟹虾鱼府（孙桥路店）,43,4,629
12270,代金券,筷莫停湘菜馆,58,4,116
12271,代金券,阿姨奶茶（福山路店）,10,4,166
12272,代金券,谷丰日（南翔店）,79,4,371
12273,代金券,妯娌老鸭粉丝汤（正大生活馆店）,15,4,455
12274,代金券,蚝红天虾&老高家热气涮羊肉（上南店）,81,4,416
12275,代金券,沪碟精菜坊（新村路店）,98,5,309
12276,代金券,初心韩国炭烤（宝山万达店）,81,4,284
12277,代金券,苏浙汇（港汇店）,191,4,371
12278,小吃快餐,江南久香鹅,15,3,4
12279,小吃快餐,方燕烤猪蹄（宝龙广场店）,13,4,650
12280,小吃快餐,东门七爷螺蛳粉（梅花路店）,47,4,2
12281,小吃快餐,云南过桥米线,20,4,6
12282,小吃快餐,欢辣颂冷锅串串（上南路店）,43,5,312
12283,小吃快餐,兴达饼店（南桥宝龙店）,18,4,12
12284,小吃快餐,重庆小面（陆家嘴店）,24,3,8
12285,小吃快餐,麦香人家（枫泾店）,21,5,34
12286,小吃快餐,桃园眷村（幸福里店）,37,4,5
12287,小吃快餐,四川香天下火锅（南桥百联店）,99,5,2888
12288,小吃快餐,签约（麦德龙店）,34,5,294
12289,小吃快餐,杨铭宇黄焖鸡米饭,20,4,15
12290,小吃快餐,重庆鸡公煲（尚博路店）,42,3,3
12291,小吃快餐,喔喔韩国炸鸡（宝乐汇店）,27,4,157
12292,小吃快餐,Dennyhouse Cafe（威海路店）,25,3,2
12293,代金券,麻小丨麻辣诱惑（虹口龙之梦店）,96,4,2702
12294,代金券,海逸逸荟（滨江店）,146,4,250
12295,代金券,艾比尔啤酒坊（七宝店）,87,4,301
12296,代金券,同君福大酒楼（曹安路店）,111,4,211
12297,代金券,荳荳小厨,57,4,177
12298,代金券,漕龙沈记酒楼（漕溪路店）,74,4,442
12299,代金券,麦盛莉宝岛酒店（陈家镇店）,71,5,215
12300,代金券,苏拿咖啡休闲餐厅（曹路店）,38,4,273
12301,代金券,刘记龙虾,72,5,75
12302,代金券,集集小镇（金山二店）,21,3,989
12303,代金券,曹府私房菜（常德路店）,98,4,93
12304,代金券,皇城根（华宁弘基生活中心店）,100,5,338
12305,代金券,阿康烧烤,34,4,411
12306,代金券,瀚金阁韩式自助烤肉,86,4,251
12307,代金券,叶品盛酸菜鱼（八佰伴店）,82,4,474
12308,小吃快餐,1813咖啡馆,93,3,2
12309,小吃快餐,心琪粥店（妙境路店）,18,3,4
12310,小吃快餐,MALO COFFEE马泷咖啡,37,4,3
12311,小吃快餐,马家姊妹,12,5,163
12312,小吃快餐,上海特产鑫鑫超市,0,5,14
12313,小吃快餐,伊恋咖啡,84,4,205
12314,小吃快餐,厦门好粥到,14,5,796
12315,小吃快餐,烫捞密码麻辣烫（大华店）,20,5,132
12316,小吃快餐,一品蒸湘（金湘路店）,22,4,124
12317,小吃快餐,渝碗面重庆小面（浦东大道店）,18,3,1
12318,小吃快餐,王小姐脆皮鸡饭（蒙古路店）,34,3,0
12319,小吃快餐,凡仔汉堡,27,0,2
12320,小吃快餐,漫时光Romantic Time,69,3,1
12321,小吃快餐,德式猪蹄,40,3,0
12322,小吃快餐,慕玛披萨Muapizza（松江店）,34,3,7
12323,小吃快餐,丸e玩（马陆大融城店）,13,5,328
12324,小吃快餐,米粒烤肉拌饭脆皮鸡米饭,15,4,10
12325,小吃快餐,大脚牛养生面馆-养生牛肉火锅,31,5,189
12326,小吃快餐,游子老鸭粉丝汤（临港宝龙广场店）,0,4,102
12327,小吃快餐,蜀地源冒菜（永和路店）,36,5,88
12328,小吃快餐,方燕烤猪蹄（戬浜店）,13,5,218
12329,小吃快餐,重庆邹记酸辣粉,14,4,163
12330,小吃快餐,虾来劲小龙虾,108,5,34
12331,小吃快餐,正新鸡排（青湖路店）,25,5,770
12332,小吃快餐,芝根芝底,23,5,236
12333,小吃快餐,段氏龙虾（洛场路店）,75,5,223
12334,小吃快餐,大大爱麻麻陕西特色美食,27,3,112
12335,小吃快餐,南星汇海南鸡饭（静安店）,50,5,91
12336,小吃快餐,牛公馆（临港宝龙广场店）,15,5,435
12337,小吃快餐,工匠李小笼（凉城路店）,17,4,83
12338,小吃快餐,工匠李小笼（凉城路店）,17,4,83
12339,小吃快餐,华哥龙虾坊,119,4,18
12340,小吃快餐,人气游子老鸭粉丝馆（新德西路店）,18,5,214
12341,小吃快餐,豪大大鸡排（飞航广场店）,13,5,569
12342,小吃快餐,顾一碗馄饨·烧麦（南丹东路店）,24,4,35
12343,小吃快餐,杨国福麻辣烫（人民北路店）,27,4,217
12344,小吃快餐,阿香米线（五角场万达店）,35,4,91
12345,小吃快餐,维园悦谱（乌鲁木齐南路店）,125,5,81
12346,小吃快餐,阿婆炸的肉（仓场路店）,16,5,234
12347,小吃快餐,段氏龙虾东北海鲜烧烤（东书房路店）,95,5,30
12348,小吃快餐,回味花甲（佘山湾店）,20,5,59
12349,小吃快餐,虾之都小龙虾（环球港店）,87,5,469
12350,小吃快餐,小小螺螺蛳粉（四期吃货天地）,15,4,286
12351,小吃快餐,老香港蛋糕（逸仙路店）,21,5,54
12352,小吃快餐,老北京涮羊肉·段氏龙虾,60,5,60
12353,代金券,大厨小用（长兴岛店）,20,4,224
12354,代金券,老滋老味,77,4,252
12355,代金券,阿一鲍鱼酒家,369,4,266
12356,代金券,徐记▪光头烧烤城,39,5,61
12357,代金券,趣香园蛋糕,72,4,210
12358,代金券,觅甜记甜品（福海路店）,32,4,197
12359,代金券,月岛屋大阪烧（南丹东路店）,67,4,133
12360,代金券,濱寿司（威宁路店）,63,5,722
12361,代金券,蜀膳传火锅传奇（镇坪店）,77,4,361
12362,代金券,泰谣（96广场店）,118,4,314
12363,代金券,九州拉面（沧源路店）,24,4,406
12364,代金券,大城小灶,43,4,321
12365,代金券,川福火锅（梅园店）,63,3,576
12366,代金券,嘉御坊（宜川路店）,75,4,74
12367,代金券,姜太公烤鱼（静安店）,72,4,1361
12368,小吃快餐,细蜀老成都串串香（莘庄龙之梦店）,46,5,309
12369,小吃快餐,顾嘉•麺坊（安亭财富广场店）,24,4,44
12370,小吃快餐,知味面馆（延安西路店）,29,4,102
12371,小吃快餐,细蜀老成都串串香（新邻生活广场店）,44,4,21
12372,小吃快餐,花与红麒麟成都料理,46,5,1388
12373,小吃快餐,Meat Master特别牛冰鲜牛排,62,4,69
12374,小吃快餐,安徽黄牛肉馆,24,5,34
12375,小吃快餐,华新海鲜酒楼小钱龙虾馆,75,4,80
12376,小吃快餐,蜀锦香厕所串串（万达广场松江店）,37,5,1343
12377,小吃快餐,看得到风景的天台,101,4,31
12378,小吃快餐,凌依滋佳酸菜鱼米线（苏宁店）,26,5,2570
12379,小吃快餐,旺小胖虾虾侬,276,4,2
12380,小吃快餐,润仟祥黄焖鸡米饭（百度店）,18,5,437
12381,小吃快餐,湘·紫砂锅拌饭（松江万达店）,22,5,369
12382,小吃快餐,蜀签成都串串香（新华联店）,69,4,60
12383,代金券,老北京羊蝎子,60,4,210
12384,代金券,融诚之·九牛二户（长风大悦城店）,105,5,344
12385,代金券,柳川日本料理,87,4,297
12386,代金券,牛气汇天下潮州牛肉火锅,93,4,430
12387,代金券,老北京羊蝎子（浦东崮山路店）,66,4,256
12388,代金券,蜀地冒菜,27,4,219
12389,代金券,宝燕壹号海鲜餐厅（天山店）,162,4,163
12390,代金券,爱鱼爱虾.蒸汽生蚝小龙虾料理（九亭店）,72,3,250
12391,代金券,正院上海公馆（1885广场店）,412,4,66
12392,代金券,众和小菜（长兴岛店）,45,4,60
12393,代金券,新麦香人家（新凤北路店）,36,4,855
12394,代金券,煎饼手抓饼,19,5,64
12395,代金券,缘聚湘菜馆,57,5,743
12396,代金券,小酒桌龙虾馆,58,4,91
12397,代金券,鹿港小镇（宏伊广场店）,89,4,294
12398,代金券,淮扬味道,74,4,222
12399,代金券,大阪烧肉（大华店）,81,3,327
12400,代金券,寻味美蛋糕,58,4,371
12401,代金券,新樱日本料理,194,5,344
12402,代金券,凯司令,26,4,309
12403,代金券,椒锅锅（吴江路店）,44,5,283
12404,代金券,名岛咖啡（陈家镇店）,51,4,178
12405,代金券,跃杨纸包鱼·砂锅鱼第一旗舰店,73,5,267
12406,代金券,狼来了碳烤羊腿（安波路店）,108,4,321
12407,代金券,日日旺火锅城（吴中路店）,63,4,358
12408,代金券,家康居酒屋（闵行2店）,86,5,247
12409,代金券,超级奶爸,7,4,171
12410,代金券,八面玲珑龙虾坊（仓场路店）,73,4,199
12411,代金券,大胡子烧烤,52,4,56
12412,代金券,美龄菜谱（环球港店）,102,4,100
12413,小吃快餐,士百士美式汉堡店（庄行店）,17,5,151
12414,小吃快餐,海里鲜时尚餐厅,92,5,356
12415,小吃快餐,戴记私房面·金杨拉面王（张江店）,24,5,88
12416,小吃快餐,霄张花甲,18,5,228
12417,小吃快餐,卤人甲卤炸鸡爪（金山万达店）,14,5,244
12418,小吃快餐,啡雪咖啡,42,5,82
12419,小吃快餐,言子大食堂,29,4,57
12420,小吃快餐,安丽斯德国烧烤Anly's（日月光店）,67,3,133
12421,小吃快餐,萍康阁手工馄饨（长泰广场店）,21,4,18
12422,小吃快餐,王中和台湾私房牛肉面（日月光店）,39,5,244
12423,小吃快餐,黄焖鸡米饭（丰登路店）,16,5,34
12424,小吃快餐,动力鸡车（东林街店）,17,4,363
12425,小吃快餐,酸老冒冒菜（青浦店）,25,4,21
12426,小吃快餐,The Frypan韩国炸鸡&啤酒（富荟广场店）,57,4,46
12427,小吃快餐,古悦面包咖啡日料,68,4,26
12428,代金券,麦盛莉（徐汇店）,66,4,174
12429,代金券,渝利火锅（长泰广场店）,108,5,1958
12430,代金券,新港湾海鲜酒楼,85,5,176
12431,代金券,湘泉口口原汁老湘味（虹桥店）,84,4,93
12432,代金券,金湘缘,71,4,169
12433,代金券,皇城根老北京涮羊肉火锅（徐汇店）,86,4,307
12434,代金券,小龙八步小龙虾烧烤,91,4,90
12435,代金券,春风松月楼（城隍庙店）,50,3,329
12436,代金券,海和饭店,87,5,172
12437,代金券,家在塔啦·家在蒙古,102,5,1739
12438,代金券,狼来了 碳烤羊腿（柳州路店）,101,4,1148
12439,代金券,孔家花园（五角场店）,131,4,61
12440,代金券,狼来了碳烤羊腿（胶州路直营店）,99,4,1229
12441,代金券,和萌牛肠烧烤店（锦安东路店）,172,4,114
12442,代金券,阿桂嫂米粉米线,20,5,318
12443,代金券,上海小味鲜,45,4,53
12444,代金券,馨丰小海鲜家常菜,55,5,382
12445,代金券,好久不见（九亭店）,52,4,239
12446,代金券,南翔公馆,94,4,213
12447,代金券,孟家菜谱,38,5,91
12448,代金券,正本清源健康本帮菜（1788国际中心店）,139,4,92
12449,代金券,瓜牛（1088广场店）,35,5,46
12450,代金券,潇湘寨（城东路店）,53,4,202
12451,代金券,彩真活鱼寿司生蚝（静安店）,227,5,972
12452,代金券,鸭王（静安店）,155,4,150
12453,代金券,向阳渔港（澳门路店）,194,4,97
12454,代金券,银外婆老灶台,61,4,686
12455,代金券,沪华海鲜大酒楼（南汇店）,136,5,203
12456,代金券,咖佰莉（文诚路店）,41,4,114
12457,代金券,钟记烧烤,39,4,48
12458,代金券,海逸海鲜酒家（江苏路店）,186,4,49
12459,代金券,一捏私厨（塘桥店）,47,4,374
12460,代金券,品粥鲜（罗锦路店）,60,4,211
12461,代金券,人在茶在（文汇路店）,12,5,74
12462,代金券,一唇香迷踪蟹酸菜鱼,48,4,883
12463,代金券,德国三皇冠1308自酿啤酒坊餐厅,156,4,61
12464,代金券,湘里乡（国权北路店）,64,4,115
12465,代金券,沙田轩（水城路店）,107,4,88
12466,代金券,檬舒舒MonChouChou（环球金融中心店）,54,5,120
12467,代金券,The TERRACE693（黄金城道店）,171,4,28
12468,代金券,纯灶,74,4,846
12469,代金券,星晨酒店（五角场店）,161,4,967
12470,代金券,Peter'sTex-Mex Grill彼德西餐（碧云店）,97,4,53
12471,代金券,MARU玛露音乐餐厅酒吧（大学路店）,127,4,79
12472,代金券,妙手湘（澳门路店）,64,4,28
12473,代金券,大鐤小灶,73,3,50
12474,代金券,蜀地源冒菜（国庠路店）,32,4,73
12475,代金券,华美达酒店（上海闵行华美达酒店）,91,4,100
12476,代金券,鼎尊锅物料理（五角场店）,89,5,61
12477,代金券,桃李居酒家,70,5,33
12478,代金券,宁波汉通海鲜大酒店（江湾店）,125,4,51
12479,代金券,Amy Bread艾米.面包（金汇店）,19,4,1013
12480,代金券,重庆鸡公煲,33,5,849
12481,代金券,青年公社（金沙和美广场店）,73,4,326
12482,代金券,转角·上海老弄堂（淮海路店）,114,3,227
12483,代金券,东城故事·寻找姆妈的味道,68,4,373
12484,代金券,彩云笕云南菜,67,4,179
12485,代金券,老土灶（杨浦店）,52,3,236
12486,代金券,鼎盛食府（长兴岛店）,51,5,72
12487,代金券,香诺（北石路店）,18,4,46
12488,代金券,魔锅坊·麻辣香锅,46,5,698
12489,代金券,Bumbu｜奔步印尼餐厅（555商厦南京西路店）,93,4,31
12490,代金券,品粹生态餐饮,166,4,35
12491,代金券,喜悦来农家菜,57,4,66
12492,代金券,鑫海湾海鲜制造,197,4,422
12493,代金券,纽约客匹萨（金桥店）,63,4,102
12494,代金券,木炭小子烤肉馆,80,4,386
12495,代金券,火辣川菜馆,44,5,281
12496,代金券,若邻小厨,59,4,98
12497,代金券,成都苗苗鱼（好爱广场店）,76,4,112
12498,代金券,味通日本料理（碧云店）,142,5,841
12499,代金券,涌兴饭庄柴火菜饭,66,5,74
12500,代金券,香港狮子山下（光启城店）,103,4,690
12501,代金券,银华蛋糕坊（南翔店）,84,4,648
12502,代金券,钨节路新加坡餐厅（静安店）,84,5,26
12503,代金券,灰狗·潮泰意·餐厅GREYHOUND（iapm店）,146,4,31
12504,代金券,和萌牛肠烧烤店（虹梅路店）,150,4,85
12505,代金券,合味居酒屋（宜川路二店）,88,5,441
12506,代金券,逸品锅海鲜火锅,279,4,17
12507,代金券,酒光大大大鸡排（政民店）,18,4,238
12508,代金券,邱记潮汕砂锅粥（运城路店）,66,3,107
12509,代金券,庄行李记羊肉馆（庄行店）,68,4,110
12510,代金券,乐勝日本料理,131,4,26
12511,代金券,in the room林间小屋·面包坊,37,4,225
12512,代金券,渔水之家柴火菜饭,60,5,752
12513,代金券,边城1803生态湘菜,64,3,127
12514,代金券,野火烧特色烧烤,17,4,79
12515,代金券,首居馨雅（宁国路店）,238,4,251
12516,代金券,狼来了碳烤羊腿（柳州路总店）,100,4,504
12517,代金券,老姜家东北菜,48,4,175
12518,创意菜,贡潮PHO全息光影餐厅&酒吧,69,4,1
12519,创意菜,胡桃里音乐酒馆（松江店）,128,5,123
12520,创意菜,江南婆婆（新桥店）,50,5,379
12521,创意菜,江南盛宴生态酒店（长兴岛店）,106,3,2
12522,创意菜,靓灶小院（东鼎店）,63,4,659
12523,创意菜,梧20海派创意菜（金山店）,89,4,3242
12524,创意菜,暮光森林·枫澜巷（96广场店）,87,4,33
12525,创意菜,膳道（虹口店）,268,5,782
12526,创意菜,雕爷牛腩（正大广场店）,153,5,138
12527,创意菜,森米萝中餐厅,97,5,26
12528,创意菜,九家·千岛湖鱼头馆,64,5,55
12529,创意菜,胡桃里音乐酒馆（爱琴海店）,147,4,100
12530,创意菜,花儿胡同音乐酒馆（东明广场店）,92,4,100
12531,创意菜,悦庭私厨,114,4,0
12532,创意菜,桃醉·左邻右里,73,4,105
12533,创意菜,宴遇（晶品店）,144,4,2082
12534,创意菜,瓷忆ll瓷文化餐厅（长泰广场店）,109,4,184
12535,创意菜,蒙原牧庄,86,5,444
12536,创意菜,姥家大锅台（宣桥店）,61,5,172
12537,创意菜,满足食光（HM高盛店）,61,4,13
12538,创意菜,心乐蝶舞江景美食（梅赛德斯奔驰店）,268,4,10
12539,创意菜,一只鼎餐厅,54,5,121
12540,创意菜,九珍面谱（金桥公园店）,86,4,865
12541,创意菜,Mr Young焗诱·粤园,173,4,12
12542,创意菜,尚滋味虾蟹主题餐厅,52,5,71
12543,创意菜,瓷忆II瓷文化餐厅（宝乐汇店）,117,4,126
12544,创意菜,膳道（西郊店）,293,4,10
12545,创意菜,大唐民间菜（星月广场店）,102,4,30
12546,创意菜,醉东Oriental House（静安嘉里店）,217,4,4
12547,创意菜,情怀面馆（定西路店）,33,4,26
12548,创意菜,留鱼唐农家菜,58,4,609
12549,创意菜,风波庄酒家,77,3,35
12550,创意菜,潮享印象,165,4,14
12551,创意菜,大上官,150,4,3
12552,创意菜,胡桃里音乐酒馆（北虹桥店）,130,4,16
12553,创意菜,Reve Kitchen创意法式料理,393,5,1
12554,创意菜,最爱（棕榈广场店）,90,4,15
12555,创意菜,潮汕红头船-海鲜砂锅粥,95,4,30
12556,创意菜,弈丰精菜,117,4,0
12557,创意菜,锦巷私房菜,133,3,0
12558,创意菜,春华秋实中餐厅,185,4,3
12559,创意菜,梁伯伯海派小馆,348,4,0
12560,创意菜,滩上姊妹,269,0,0
12561,创意菜,晨曦炖品·鲍鱼饭（博览汇店）,70,4,3
12562,创意菜,九厢（虹桥店）,764,5,0
12563,创意菜,樱酱·便当,32,4,0
12564,创意菜,吉吉思宴,211,3,1
12565,创意菜,火靠·民间菜（田林路店）,89,3,54
12566,创意菜,徽膳轩（汇智国际商业中心店）,68,4,466
12567,创意菜,大城小灶,43,4,321
12568,创意菜,龙腾创意菜,26,4,56
12569,创意菜,香菌舫,68,4,25
12570,创意菜,那园·海派融合菜,84,4,5
12571,创意菜,九储堂（碧云店）,476,4,0
12572,创意菜,安和里 园林餐厅,276,5,0
12573,创意菜,御封会,587,4,0
12574,创意菜,湘芝斋,39,4,8
12575,创意菜,1767创意餐厅COCOON,120,4,7
12576,创意菜,WAGAYA我が家（新邻生活广场店）,53,4,12
12577,创意菜,火车栈,77,4,106
12578,创意菜,劳道手抓饭,58,4,1
12579,创意菜,龙门花甲（凌云一街坊店）,31,4,22
12580,创意菜,九储堂（外滩店）,450,4,4
12581,创意菜,东方滨江大酒店·鱼香阁,182,4,59
12582,创意菜,高府家宴,81,4,22
12583,创意菜,凯利饍府,211,5,0
12584,创意菜,掌柜的店 • 中原菜（万达广场周浦店）,69,4,1539
12585,创意菜,咫尺阳光西餐厅,99,4,6
12586,创意菜,浦之舟,452,4,8
12587,创意菜,一捏私厨（妙境路店）,55,4,1345
12588,创意菜,最辣道·龙虾美蛙烧烤（虹桥店）,77,4,29
12589,创意菜,君子不吃素,36,4,5
12590,创意菜,小城故事新派特色川菜,44,4,1100
12591,创意菜,小老碗陕西味道,42,4,5
12592,创意菜,大庄园农家乐,58,3,500
12593,代金券,小天华酒楼,82,4,85
12594,代金券,老北京烤鸭王（福海路店）,54,4,92
12595,代金券,一番屋日本料理·铁板烧（唐镇店）,88,4,60
12596,代金券,豪大大香鸡排（朱泾车站店）,12,4,64
12597,代金券,丸龟制面（百联又一城店）,39,4,139
12598,代金券,韩林烤肉（百联金山店）,81,4,2417
12599,代金券,大川记,18,3,85
12600,代金券,新光酒家方亮蟹宴（浦东店）,383,4,96
12601,代金券,融合马来西亚餐厅（恒基名人购物中心店）,91,4,916
12602,代金券,榕港海鲜大酒楼（虹口店）,102,4,171
12603,代金券,松乃家日式猪排专门店（桂林路店）,36,4,174
12604,代金券,农屋里香（闵行店）,71,4,193
12605,代金券,吉祥馄饨（吴云店）,14,4,138
12606,代金券,松荣料理（江学路店）,135,5,465
12607,代金券,关东人家,51,4,27
12608,创意菜,小丁香私房菜（龙胜路店）,63,4,827
12609,创意菜,张泽羊肉庄农家乐（竹亭南路店）,88,4,22
12610,创意菜,舜记餐厅,264,4,39
12611,创意菜,科冠融合餐厅,80,3,2
12612,创意菜,Habibi哈贝贝,93,4,22
12613,创意菜,讚·法式铁板烧,528,4,1
12614,创意菜,Thinker Space思想者,469,5,0
12615,创意菜,吉米厨 （大上海时代广场店）,57,4,2
12616,创意菜,ChezLouis喜乐意西餐厅,251,5,1
12617,创意菜,一间房秦源,567,5,0
12618,创意菜,轩乐诗酒店,100,4,54
12619,创意菜,億爐,96,4,6
12620,创意菜,后厨,75,4,4
12621,创意菜,榭福屋（碧云店）,556,5,0
12622,创意菜,谢大妈土灶台,70,3,0
12623,代金券,蜀湘宴（上川路店）,57,4,80
12624,代金券,荣和舫（仓场路店）,76,4,90
12625,代金券,Acqua Pazza,179,4,18
12626,代金券,老绍兴大酒店（沪太路店）,91,4,84
12627,代金券,食索SALE&PEPE（打浦桥日月光店）,158,4,163
12628,代金券,百素我家酸菜鱼（中山公园一店）,67,4,833
12629,代金券,东北小厨,49,5,47
12630,代金券,茂荪馆,55,5,213
12631,代金券,项记鲜牛肉火锅（周浦店）,99,4,50
12632,代金券,百狮楼土家菜馆,69,3,53
12633,代金券,妈咪泰料（长乐路店）,95,4,14
12634,代金券,和幸日本料理店,100,4,138
12635,代金券,功夫煲仔,18,4,164
12636,代金券,穀屋 House Of Flour（张江店）,54,4,41
12637,代金券,名羊天下碳烤羊腿（蓝村路直营店）,138,5,681
12638,创意菜,焖窑,55,3,13
12639,创意菜,庄隐阁,198,4,15
12640,创意菜,隆瑞花园餐厅,247,4,3
12641,创意菜,绿氧名厨（保利时光里店）,157,4,7
12642,创意菜,有料轻食主义,36,4,7
12643,创意菜,鱼故事（朱泾店）,60,5,196
12644,创意菜,过去进行食·九〇年代记忆博物馆,108,4,4
12645,创意菜,Mr Young焗诱·潮园,190,5,1100
12646,创意菜,The Pump 樂汸（新天地店）,264,4,9
12647,创意菜,春麟精致海鲜料理（虹井路店）,207,0,6
12648,创意菜,牧孜里餐厅·酒馆,94,4,3
12649,创意菜,创意料理,55,4,706
12650,创意菜,醉东Oriental House（港汇店）,214,4,3
12651,创意菜,若鲜小馆（殷高西路店）,70,4,13
12652,创意菜,花儿胡同音乐酒馆,107,4,8
12653,代金券,碳一族朝鲜烤肉（宝山万达广场店）,79,4,345
12654,代金券,馨爱咖啡,39,5,457
12655,代金券,水云阁柴火饭·菜,56,5,376
12656,代金券,孔德洞真味酱蟹（天乐广场店）,121,4,17
12657,代金券,上马蒙古来·碳烤羊腿,105,4,125
12658,代金券,妈妈家,81,4,216
12659,代金券,WOODY BAKER沃倍可（新天地时尚店）,38,4,12
12660,代金券,天虹海鲜酒家（金桥店）,144,4,186
12661,代金券,小绵羊火锅（徐泾店）,63,3,205
