,dish_type,restaurant_name,price,star,comment_num,location
6215,自助餐,新发展亚太JW万豪酒店·福苑咖啡厅,223,4,37,普陀区
6216,自助餐,花野日餐厅,225,4,71,长宁区
6217,自助餐,上海世博洲际酒店·咖啡厅1188,192,4,331,浦东新区
6218,自助餐,上海世博洲际酒店·咖啡厅1188,192,4,331,浦东新区
6219,自助餐,证大美爵酒店浩韵咖啡厅,75,4,24,浦东新区
6220,自助餐,外高桥喜来登酒店采悦轩,181,4,15,浦东新区
6221,自助餐,神田烧肉（虹桥店）,171,4,41,长宁区
6222,自助餐,樱吉岛寿喜锅（肇嘉浜路店）,128,4,164,徐汇区
6223,自助餐,龙之梦大酒店O2on2全日餐厅,184,4,490,长宁区
6224,自助餐,静安洲际酒店·ECCO自助餐厅,213,4,181,静安区
6225,自助餐,嘉定喜来登·采悦轩中餐厅,169,4,26,嘉定区
6226,自助餐,西郊宾馆牡丹厅,269,5,27,闵行区
6227,自助餐,嘉豪淮海国际豪生酒店·音符餐厅,121,3,229,徐汇区
6228,自助餐,八间（美罗城店）,82,4,197,徐汇区
6229,自助餐,潼大堂吧（中谷小南国花园酒店店）,120,4,19,杨浦区
6230,自助餐,上海浦东丽晟假日酒店多瑙河全日自助餐厅,79,5,390,浦东新区
6231,自助餐,万丽轩（淳大万丽店）,148,4,20,浦东新区
6232,自助餐,威尼斯咖啡厅（中信泰富朱家角锦江酒店）,113,4,29,青浦区
6233,自助餐,花の舞（昭化路店）,171,4,5,长宁区
6234,自助餐,裕景咖啡厅,150,3,7,浦东新区
6235,自助餐,外高桥喜来登酒店雅日本餐厅,178,4,19,浦东新区
6236,自助餐,兴国宾馆香樟园西餐厅,291,4,10,长宁区
6237,自助餐,咖啡亭自助餐厅,224,4,8,长宁区
6238,自助餐,Sweety Fairy甜蜜梦境（大柏树店）,32,4,44,虹口区
6239,自助餐,AdD全日制餐厅（中谷小南国花园酒店店）,179,4,98,杨浦区
6240,自助餐,祖蓝餐厅,220,4,12,长宁区
6241,自助餐,富豪环球百花园中餐厅,215,5,23,徐汇区
6242,自助餐,卓美亚喜玛拉雅郁·全日餐厅,284,3,3,浦东新区
6243,自助餐,宝隆天地餐厅,142,4,169,虹口区
6244,自助餐,富士日本料理（中山公园店）,143,4,10,长宁区
6245,自助餐,世博洲际酒店·盛会堂中餐厅,189,4,8,浦东新区
6246,自助餐,牛藏烧肉日本料理,138,5,743,静安区
6247,自助餐,银星皇冠假日酒店星缘咖啡厅,170,3,190,长宁区
6248,自助餐,银星皇冠假日酒店星缘咖啡厅,170,3,190,长宁区
6249,自助餐,虹1088主题餐厅酒吧,131,4,18,长宁区
6250,自助餐,千禧海鸥大酒店七色光中餐厅,164,4,9,长宁区
6251,自助餐,嘉定喜来登MIYABI雅日式餐厅,260,4,0,嘉定区
6252,自助餐,爱尚小火锅,17,5,236,金山区
6253,自助餐,夏宫中餐厅（静安香格里拉大酒店店）,296,4,21,静安区
6254,自助餐,嘉宴,81,3,50,虹口区
6255,自助餐,哈根达斯（上海九六广场店）,77,4,0,浦东新区
6256,自助餐,世香全厨·铁板烧（红星美凯龙1号店）,137,5,179,浦东新区
6257,自助餐,吉臣酒店君子兰西餐厅,91,3,2,静安区
6258,自助餐,蒋记海鲜自助餐厅（南桥宝龙店）,105,5,11750,奉贤区
6259,自助餐,贵都金凤楼中餐厅,255,4,0,静安区
6260,自助餐,华港雅阁中餐厅,116,5,88,闵行区
6261,自助餐,百合福·海鲜自助餐（百联南方购物中心店）,196,4,106,闵行区
6262,自助餐,大渔铁板烧（徐泾店）,83,4,602,青浦区
6263,自助餐,上海绿地万豪酒店·揽月轩,198,4,91,黄浦区
6264,自助餐,绿地铂骊酒店中餐厅,120,4,1498,浦东新区
6265,自助餐,桐花和食（虹桥中山店）,359,4,7,长宁区
6266,自助餐,复旦皇冠假日酒店融咖啡,179,4,19,杨浦区
6267,自助餐,尚捞港式回转小火锅,53,4,27,松江区
6268,自助餐,巴顿牛排,0,3,86,松江区
6269,自助餐,香汇·全日餐厅（上海中庚聚龙酒店）,190,4,10,闵行区
6270,自助餐,嘉定美豪丽致酒店空中花园茶餐厅,187,4,7,嘉定区
6271,自助餐,轩于鲜旋转小火锅,36,4,38,嘉定区
6272,自助餐,高老大火锅鸡小郡肝串串,66,3,3,嘉定区
6273,自助餐,上海卓越铂尔曼大酒店.越咖啡自助餐厅,157,4,3,青浦区
6274,自助餐,春暖花开海鲜烤肉火锅自助餐厅（闵行宝龙店）,81,4,1497,闵行区
6275,自助餐,丽致茶餐厅（美豪丽致店）,107,3,49,徐汇区
6276,自助餐,上海明捷万丽酒店餐厅,175,4,907,普陀区
6277,自助餐,一緒に寿喜烧（合生汇店）,162,4,19,杨浦区
6278,自助餐,一緒に寿喜烧（合生汇店）,162,4,19,杨浦区
6279,自助餐,伊万里川,282,5,1093,松江区
6280,自助餐,海之上海鲜自助烧烤,84,3,18,嘉定区
6281,自助餐,艾馋时尚自助烤肉火锅,78,3,353,杨浦区
6282,自助餐,青森日本料理·炭火烧肉（嘉定店）,131,4,8,嘉定区
6283,自助餐,波士顿海鲜自助餐厅（浦江店）,110,3,57,闵行区
6284,自助餐,小顽牛自助烤肉,69,4,21,嘉定区
6285,自助餐,欢乐牧场自助餐厅（碧江广场店）,76,4,448,闵行区
6286,自助餐,梅亭自助寿喜锅（水城路店）,144,4,1,长宁区
6287,自助餐,北海壹号日料自助餐厅,217,3,4,静安区
6288,自助餐,上海建国宾馆·葵园餐厅,155,4,128,徐汇区
6289,自助餐,金山滨海铂骊酒店·餐厅,157,3,7,金山区
6290,自助餐,吉尔森牛排海鲜自助,111,3,17,普陀区
6291,自助餐,新天地朗廷酒店·凯旋餐厅,310,4,117,黄浦区
6292,自助餐,昆仑大酒店·连天阁自助餐厅,217,4,86,静安区
6293,自助餐,新食谱全日餐厅（宝龙艾美酒店店）,271,5,63,闵行区
6294,自助餐,衡山北郊宾馆餐厅,210,4,25,宝山区
6295,自助餐,美食汇Cafe Reign,244,4,2,黄浦区
6296,自助餐,静安铂尔曼酒店泛路西餐厅,147,4,228,静安区
6297,自助餐,上海浦东四季酒店Camelia,209,4,2,浦东新区
6298,自助餐,无限量自助烤肉,56,4,15,宝山区
6299,自助餐,黄浦江游览自助餐,216,4,13,黄浦区
6300,自助餐,九井泽精致料理（金茂店）,195,5,64,浦东新区
6301,自助餐,无限量自助火锅烤肉（江桥老街店）,52,3,178,嘉定区
6302,自助餐,无限量自助烤肉火锅（泗泾店）,43,4,1361,松江区
6303,自助餐,上海康桥万豪酒店Manho万豪中餐厅,282,5,25,浦东新区
6304,自助餐,虹桥雅高美爵岚亭自助餐厅,189,4,88,长宁区
6305,自助餐,新天地安达仕酒店·荟食厅,335,4,13,黄浦区
6306,自助餐,酒玖久自助火锅烤肉,0,4,38,金山区
6307,自助餐,全雍城自助烤肉餐厅,116,0,59,浦东新区
6308,自助餐,岚山鮨活物料理,284,4,95,青浦区
6309,自助餐,无限量自助烤肉火锅（航头店）,42,4,997,浦东新区
6310,自助餐,诱品韩式烤肉自助餐,69,4,197,浦东新区
6311,自助餐,自个捞旋转小火锅,46,4,36,宝山区
6312,自助餐,益满溢炭火烤肉,128,4,41,闵行区
6313,自助餐,炭仓（幸福里店）,175,4,304,浦东新区
6314,自助餐,青岛1903,355,5,1,黄浦区
6315,自助餐,大渔铁板烧（长风大悦城店）,142,4,274,普陀区
6316,自助餐,富豪环球东亚酒店·咖啡厅,162,3,5,徐汇区
6317,自助餐,遇上西雅图多融合自助餐厅,105,4,3033,闵行区
6318,自助餐,川香阁自助火锅烤肉,0,3,3,青浦区
6319,自助餐,鲁山人日本料理（开发区店）,251,5,242,松江区
6320,自助餐,浦江游览自助餐,235,4,104,黄浦区
6321,自助餐,海皇丸海鲜居酒屋,159,4,0,浦东新区
6322,自助餐,阿纳迪酒店·大堂吧,173,4,0,长宁区
6323,京菜鲁菜,鸭佬倌·新派烤鸭,31,5,36,松江区
6324,京菜鲁菜,老山东（龙华店）,166,5,293,徐汇区
6325,京菜鲁菜,老北京脆皮烤鸭（杨南路店）,26,5,238,浦东新区
6326,京菜鲁菜,北京羲和雅苑烤鸭坊（万象城店）,148,4,52,闵行区
6327,京菜鲁菜,羲和雅苑烤鸭坊（世纪汇广场店）,142,5,18,浦东新区
6328,京菜鲁菜,小保姆餐厅,53,5,598,青浦区
6329,京菜鲁菜,炉德宣,86,4,2,静安区
6330,京菜鲁菜,蓝海博龙-钟鼎楼食府,117,5,544,浦东新区
6331,京菜鲁菜,青年公社（天山路店）,94,4,3,长宁区
6332,京菜鲁菜,北京羲和雅苑烤鸭坊（来福士广场店）,146,5,95,长宁区
6333,京菜鲁菜,齐鲁壹号（三号湾广场店）,142,5,40,杨浦区
6334,京菜鲁菜,小大董（LUONE凯德店）,132,4,10,黄浦区
6335,京菜鲁菜,羲和雅苑品鉴官府菜（无限极荟购物中心店）,154,4,30,黄浦区
6336,京菜鲁菜,青年公社（金沙和美广场店）,73,4,326,普陀区
6337,京菜鲁菜,老山东（浦东店）,100,5,1060,浦东新区
6338,自助餐,济州岛自助烤肉（东兰广场旗舰店）,71,5,280,闵行区
6339,自助餐,雲之園日本料理,161,3,1,长宁区
6340,自助餐,鲔吞日本料理海鲜烧鸟自助餐（七宝店）,181,4,20,闵行区
6341,自助餐,吉咯咯精致料理,178,4,12,宝山区
6342,自助餐,圆和日本料理（自助）,188,5,25,青浦区
6343,自助餐,鮨舍日本料理（红星美凯龙3号店）,143,4,22,浦东新区
6344,自助餐,荷裕猫叔·精致日料（宝山龙湖店）,100,4,29,宝山区
6345,自助餐,上湾日本料理铁板烧,211,4,650,嘉定区
6346,自助餐,亚马逊环球美食百汇海鲜姿造（置汇旭辉店）,306,5,125,浦东新区
6347,自助餐,风火轮自助烤肉火锅餐厅（南汇禹洲商场店）,86,4,157,浦东新区
6348,自助餐,柚子（百联南桥购物中心店）,292,4,147,奉贤区
6349,自助餐,新天世纪中餐厅,322,5,67,浦东新区
6350,自助餐,一心牛烧肉放题专门店（八佰伴店）,145,4,2,浦东新区
6351,自助餐,夏威夷海鲜自助餐厅（南翔店）,95,3,153,嘉定区
6352,自助餐,欢乐牧场自助餐厅（七宝店）,67,4,567,闵行区
6353,京菜鲁菜,北京羲和雅苑烤鸭坊（大宁国际店）,143,4,21,静安区
6354,京菜鲁菜,漢舍中国菜馆（七宝万科广场店）,145,4,63,闵行区
6355,京菜鲁菜,京云华（张江店）,98,4,9,浦东新区
6356,京菜鲁菜,羲和雅苑品鉴官府菜（无限极荟购物中心店）,154,4,30,黄浦区
6357,京菜鲁菜,全聚德（不夜城店）,101,4,2767,静安区
6358,京菜鲁菜,紫荆阁.鲁菜海鲜（东方路店）,176,4,422,浦东新区
6359,京菜鲁菜,羲和小馆（嘉里中心店）,143,3,22,静安区
6360,京菜鲁菜,北京得心烤鸭·至尊（中庚漫游城店）,106,3,1,闵行区
6361,京菜鲁菜,豐厚里山东菜（三林印象城店）,84,4,3,浦东新区
6362,京菜鲁菜,羲和小馆PLUS（中山公园龙之梦店）,138,4,9,长宁区
6363,京菜鲁菜,北京王府井烤鸭,20,5,425,静安区
6364,京菜鲁菜,盱眙段氏龙虾（鹤望路店）,78,5,119,嘉定区
6365,京菜鲁菜,漢舍中国菜馆（虹桥南丰店）,160,4,42,长宁区
6366,京菜鲁菜,长泰公馆·中餐厅,196,5,36,松江区
6367,京菜鲁菜,鸭王（静安店）,155,4,150,静安区
6368,自助餐,欢乐牧场自助餐厅（七宝店）,67,4,567,闵行区
6369,自助餐,FEAST · 盛宴标帜自助餐厅,126,3,8,虹口区
6370,自助餐,北极岛自助烤肉（飞航店）,65,3,87,松江区
6371,自助餐,火焰山海鲜烤肉,95,4,80,青浦区
6372,自助餐,食尚居旋转小火锅,29,4,31,嘉定区
6373,自助餐,绿瘦 爱茉莉自助餐厅,153,4,1,闵行区
6374,自助餐,素满香素食自助餐厅·素宴,25,5,68,闵行区
6375,自助餐,迷你自助火锅烧烤,0,3,0,嘉定区
6376,自助餐,炭香缘海鲜烧烤火锅自助,70,4,42,金山区
6377,自助餐,独一品无限自助火锅烤肉,0,3,4,松江区
6378,自助餐,上海三甲港铂瑞酒店卓越西餐厅,0,3,0,浦东新区
6379,自助餐,洲际琅庐,164,3,13,黄浦区
6380,自助餐,新桥绿地铂骊酒店·铂雅西餐厅,114,4,508,松江区
6381,自助餐,马太郎,97,3,3,长宁区
6382,自助餐,阿纳迪酒店·秘境西餐厅自助餐,239,5,44,长宁区
6383,自助餐,北极岛自助烤肉（乐尚店）,67,3,996,松江区
6384,自助餐,独一品川渝无限量自助火锅,52,4,1252,金山区
6385,自助餐,韦斯顿牛排（金山百联店）,73,4,734,金山区
6386,自助餐,优烤客无限量自助烤肉火锅,51,5,170,奉贤区
6387,自助餐,酷肯曼·牛排自助餐厅（爱琴海购物公园店）,67,4,540,闵行区
6388,自助餐,名火汇烤肉海鲜自助（宝龙店）,77,3,1184,青浦区
6389,自助餐,鼎鼎牛自助烤肉（龙汇路店）,71,3,308,浦东新区
6390,自助餐,旬野菜·日式涮涮锅专门店（浦东店）,123,4,87,浦东新区
6391,自助餐,汉釜宫自助海鲜烤肉火锅（罗宾森购物中心店）,63,3,635,嘉定区
6392,自助餐,若叶日本料理（公园路店）,124,4,689,青浦区
6393,自助餐,中華料理·光燕,162,3,4,长宁区
6394,自助餐,tastecake细品蛋糕,173,3,5,闵行区
6395,自助餐,浦东大酒店自助餐厅,128,3,9,浦东新区
6396,自助餐,上隐水产·刺身活鲜主题餐厅（淮海百盛店）,321,4,162,黄浦区
6397,自助餐,75°自助纸上烤肉火锅（马陆店）,52,4,912,嘉定区
6398,京菜鲁菜,旺顺阁鱼头泡饼（静安大融城店）,150,4,0,静安区
6399,京菜鲁菜,鲁采海鲜（环宇荟店）,374,5,0,黄浦区
6400,京菜鲁菜,京云华（四川北路店）,101,4,8,虹口区
6401,京菜鲁菜,香满炉枣木烤鸭（爱琴海购物公园店）,123,4,18,闵行区
6402,京菜鲁菜,城南往事风味主题餐厅（晶品店）,146,4,25,静安区
6403,京菜鲁菜,大董（环贸iapm店）,348,4,6,徐汇区
6404,京菜鲁菜,粤玲珑中餐厅,106,4,232,宝山区
6405,京菜鲁菜,老北京烤鸭王（福海路店）,54,4,92,嘉定区
6406,京菜鲁菜,全聚仁果木烤鸭（青浦店）,0,4,1029,青浦区
6407,京菜鲁菜,花悦庭·果木烤鸭（九六广场店）,177,4,7,浦东新区
6408,京菜鲁菜,花悦庭·果木烤鸭（长泰广场店）,176,4,11,浦东新区
6409,京菜鲁菜,老好人果木烤鸭（大宁店）,84,4,7,静安区
6410,京菜鲁菜,王家蛇庄（阳曲路店）,152,5,3,静安区
6411,京菜鲁菜,弘德楼,55,5,50,青浦区
6412,京菜鲁菜,厉家菜,1081,4,0,黄浦区
6413,京菜鲁菜,东来顺（外滩店）,151,4,633,黄浦区
6414,京菜鲁菜,老北京果木炭烤鸭,28,4,7,浦东新区
6415,京菜鲁菜,鲁杨大酒店,88,3,0,奉贤区
6416,京菜鲁菜,吴记京味小厨,55,3,2,静安区
6417,京菜鲁菜,70年代土灶台,36,5,69,青浦区
6418,京菜鲁菜,全聚德（浦东店）,153,4,6,浦东新区
6419,京菜鲁菜,老北京烤鸭（新场店）,25,3,5,浦东新区
6420,京菜鲁菜,醉美微山湖,81,3,0,宝山区
6421,京菜鲁菜,山东煎饼,20,3,0,静安区
6422,京菜鲁菜,京云华（豫园店）,110,4,5,黄浦区
6423,京菜鲁菜,君荟轩·上海虹桥君丽假日酒店（长宁店）,105,4,10,长宁区
6424,京菜鲁菜,吴老大山东土菜,50,3,3,松江区
6425,京菜鲁菜,京云华（卢湾店）,100,4,7,黄浦区
6426,京菜鲁菜,微山湖小镇,59,4,23,奉贤区
6427,京菜鲁菜,主府膳房,77,4,72,闵行区
6428,自助餐,嘉定凯悦酒店咖啡厅,180,3,38,嘉定区
6429,自助餐,华亭宾馆花苑餐厅自助餐,159,4,87,徐汇区
6430,自助餐,佰翔花园酒店·毓园餐厅,78,4,8,长宁区
6431,自助餐,温野菜日本涮涮锅（世纪汇店）,215,5,4,浦东新区
6432,自助餐,鼎鼎牛自助烤肉（周东路店）,69,5,74,浦东新区
6433,自助餐,万福烤肉,63,3,302,浦东新区
6434,自助餐,刃极·日料（颛桥万达店）,225,4,5,闵行区
6435,自助餐,还行转转锅,43,4,590,长宁区
6436,自助餐,荣新馆（金汇四季3号店）,373,5,261,闵行区
6437,自助餐,纽斯特自助牛排餐厅（三林印象城店）,83,3,90,浦东新区
6438,自助餐,尺山寸水日料,163,4,0,闵行区
6439,自助餐,旭豐和食（东兰路店）,156,4,2,闵行区
6440,自助餐,八间（人广来福士店）,101,3,114,黄浦区
6441,自助餐,约8音乐餐吧自助烤肉,0,4,12,金山区
6442,自助餐,爱尚自助火锅,61,3,1584,浦东新区
6443,自助餐,找到牛日式放题火锅,178,4,8,静安区
6444,自助餐,川枝江·日本料理,272,4,10,松江区
6445,自助餐,簪花日本料理（陆家嘴东亚店）,327,5,331,浦东新区
6446,自助餐,金汉亭韩式自助烤肉,57,4,742,宝山区
6447,自助餐,佩德罗巴西烤肉餐厅（禹州商业广场店）,103,3,87,浦东新区
6448,自助餐,极地餐厅（海昌海洋公园酒店）,143,4,3,浦东新区
6449,自助餐,東盛碳烤自助料理（长泰广场店）,103,4,188,浦东新区
6450,自助餐,旭豐和食（梅陇路店）,176,4,1,徐汇区
6451,自助餐,原生态自助烤肉,65,5,244,浦东新区
6452,自助餐,蓝色爱琴海牛排自助餐厅,76,4,955,嘉定区
6453,自助餐,张江海科雅乐轩聚聚乐,141,4,2,浦东新区
6454,自助餐,旨料亭精致料理（月星环球港店）,249,4,9,普陀区
6455,自助餐,伍臻全日餐厅,346,5,57,闵行区
6456,自助餐,亚马逊环球美食百汇（长宁来福士店）,311,5,30,长宁区
6457,自助餐,荣新馆（兴义路2号店）,366,5,481,长宁区
6458,京菜鲁菜,孟家菜谱,38,5,91,松江区
6459,京菜鲁菜,绿雪芽茶餐厅,105,4,15,嘉定区
6460,京菜鲁菜,鱼图腾鱼头泡饼（万达茂店）,71,3,12,青浦区
6461,京菜鲁菜,花悦庭·果木烤鸭（合生汇店）,227,4,0,杨浦区
6462,京菜鲁菜,老北京前门烤鸭（外滩店）,121,4,40,黄浦区
6463,京菜鲁菜,齐鲁人家饺子馆,0,3,4,杨浦区
6464,京菜鲁菜,京师傅北京烤鸭（龙阳店）,25,4,47,浦东新区
6465,京菜鲁菜,张记北京烤鸭,65,3,77,虹口区
6466,京菜鲁菜,上海国际饭店宴会厅,200,4,15,黄浦区
6467,京菜鲁菜,我去·春饼文化主题餐厅,49,4,541,杨浦区
6468,京菜鲁菜,老北京前门烤鸭（康桥店）,149,4,9,浦东新区
6469,京菜鲁菜,老京口北京烤鸭（大华店）,73,4,156,宝山区
6470,自助餐,天籁牧场烧烤涮菜海鲜自助,69,3,89,松江区
6471,自助餐,欢乐牧场自助餐厅（巴黎春天店）,73,4,2180,宝山区
6472,自助餐,皇廷花园酒店咖啡厅,189,5,288,浦东新区
6473,自助餐,隐司日本料理放题餐厅（嘉定店）,187,4,0,嘉定区
6474,自助餐,松荣•镜花水月精致料理（江学路2号馆店）,266,4,7,松江区
6475,自助餐,竹若金枪鱼（古北店）,245,4,41,长宁区
6476,自助餐,酷肯曼·牛排自助餐厅（永德路店）,79,4,62,闵行区
6477,自助餐,吾山纳雅寿喜烧专门店,129,4,9,徐汇区
6478,自助餐,吉盛日式料理（特力时尚汇店）,103,3,5,杨浦区
6479,自助餐,金姜餐厅（斯格威铂尔曼大酒店）,168,4,265,黄浦区
6480,自助餐,食光西游餐厅（青浦华青南路店）,130,4,5,青浦区
6481,自助餐,北海之首日本料理,237,3,3,虹口区
6482,自助餐,酒将军自助烤肉火锅,0,3,0,嘉定区
6483,自助餐,桐花和食（利通广场店）,347,5,78,虹口区
6484,自助餐,Portman's 波特曼餐厅（南京西路店）,312,3,9,静安区
6485,自助餐,东方明珠空中旋转餐厅,335,3,185,浦东新区
6486,自助餐,上海富悦大酒店,164,5,4898,松江区
6487,自助餐,崇明凯悦西餐厅,107,3,21,崇明区
6488,自助餐,上海宝山德尔塔酒店·真味馆中餐厅,200,4,3,宝山区
6489,自助餐,南青华美达大酒店沙利文西餐厅,110,3,94,浦东新区
6490,自助餐,滴水湖皇冠假日酒店全日餐厅,186,3,0,浦东新区
6491,自助餐,关二小煮·烧肉日料放题（前京大道二店）,73,5,1447,金山区
6492,自助餐,无限量自助烧烤火锅,48,3,191,嘉定区
6493,自助餐,时尚涮吧美容养颜旋转小火锅,36,4,10,松江区
6494,自助餐,旭日屋,149,5,49,长宁区
6495,自助餐,粤皇朝精品粤菜（悠方广场店）,175,4,25,杨浦区
6496,自助餐,客莱福诺富特酒店·自助餐厅,154,4,9,浦东新区
6497,自助餐,握料理,176,5,44,普陀区
6498,自助餐,壹小馆·皇城老妈小火锅（凯德星贸店）,123,5,53,静安区
6499,自助餐,康桥万豪酒店·GOJI贡厨,194,5,40,浦东新区
6500,自助餐,西悦·驿站 C Market 自助餐厅,248,5,50,闵行区
6501,自助餐,焱铁烧（上万象城店）,166,4,10,闵行区
6502,自助餐,美味林食尚天地,50,3,105,松江区
6503,自助餐,青森精致料理（宝龙广场店）,105,4,126,嘉定区
6504,自助餐,北上海大酒店北鸥西餐厅,231,4,79,静安区
6505,自助餐,南城屋芝士年糕自助火锅,49,5,391,奉贤区
6506,自助餐,五颗星海鲜烤肉自助餐厅（八佰伴店）,116,4,2076,浦东新区
6507,自助餐,欢乐牧场自助餐厅（上坤上街店）,81,3,823,宝山区
6508,自助餐,独一品川渝无限量自助火锅,0,3,223,青浦区
6509,自助餐,绿地万怡自助餐厅,118,3,45,嘉定区
6510,自助餐,昕潼自助烤肉火锅,55,5,573,奉贤区
6511,自助餐,香荟Aroma·外滩茂悦大酒店,259,4,34,虹口区
6512,自助餐,虹桥铂瑞酒店卓越西餐厅,221,4,84,青浦区
6513,自助餐,铂瑞酒店臻萃轩中餐厅,284,4,1,闵行区
6514,自助餐,壹小馆·皇城老妈小火锅（香港广场店）,130,4,424,黄浦区
6515,自助餐,尚捞港式烤肉火锅,0,5,55,奉贤区
6516,自助餐,上海苏宁环球万怡酒店万荟轩,193,4,1,普陀区
6517,自助餐,上海苏宁环球万怡酒店·大堂酒吧,118,4,1,普陀区
6518,自助餐,竹若荣越（人民广场店）,288,4,10,黄浦区
6519,自助餐,凯悦酒店·咖啡厅,221,4,54,杨浦区
6520,自助餐,八界日本料理（世纪公园店）,178,4,23,浦东新区
6521,自助餐,藏日本料理（乐虹坊精致生活广场店）,164,4,126,闵行区
6522,自助餐,大卫伊东日式拉面·牛肉海鲜寿喜锅（合生汇店）,82,4,7,杨浦区
6523,自助餐,纯彩居酒屋（96广场店）,196,4,24,浦东新区
6524,自助餐,海神诺富特大酒店旋宫50旋转餐厅,191,4,777,浦东新区
6525,自助餐,威斯汀舞台餐厅,253,3,26,黄浦区
6526,自助餐,光琳雅殿（BFC外滩金融中心店）,215,4,8,黄浦区
6527,自助餐,皇家部落牛排（大华店）,66,4,63,宝山区
6528,自助餐,京汉釜宫海鲜自助,0,3,7,浦东新区
6529,自助餐,巴渝自助火锅（车墩店）,38,5,1886,松江区
6530,自助餐,颐庭咖啡厅·自助餐厅,168,4,0,闵行区
6531,自助餐,樱花道海鲜自助餐厅,122,3,85,虹口区
6532,自助餐,大渔铁板烧（中春路店）,179,3,16,闵行区
6533,自助餐,耕海蟹将军（置汇旭辉店）,328,5,2,浦东新区
6534,自助餐,大渔铁板烧（南京东路店）,200,4,354,黄浦区
6535,自助餐,神旺大酒店·伯品廊自助餐,160,4,54,徐汇区
6536,自助餐,米哲寿喜烧（宝山万达店）,103,4,61,宝山区
6537,自助餐,清风人家茶楼（奉城店）,0,4,12,奉贤区
6538,自助餐,环球港凯悦酒店·咖啡厅,201,4,126,普陀区
6539,自助餐,黑方日本料理（浦东店）,193,4,202,浦东新区
6540,自助餐,鸟心（中山公园龙之梦店）,100,4,26,长宁区
6541,自助餐,米禧关西寿喜烧,130,4,4,静安区
6542,自助餐,恩然邦臣酒店·漫垛餐厅,80,4,2,浦东新区
6543,自助餐,文华厨房,293,4,18,浦东新区
6544,自助餐,荷裕猫叔·精致日料（金桥国际店）,93,4,5,浦东新区
6545,自助餐,客倌烧肉专业户（紫荆广场店）,118,5,181,杨浦区
6546,自助餐,柚子林炭火烧肉（嘉瑞店）,263,5,24,浦东新区
6547,自助餐,埼玉·精致料理·寿喜烧,145,4,22,静安区
6548,自助餐,牛赞自助餐厅·寿喜烧,123,4,20,浦东新区
6549,自助餐,都市农夫海鲜自助火锅（北上海生活广场店）,55,3,1258,宝山区
6550,自助餐,新西兰海鲜烤肉自助,111,3,1161,松江区
6551,自助餐,The COOK∙厨餐厅·自助餐（浦东嘉里大酒店）,183,4,31,浦东新区
6552,自助餐,朗月日本料理,350,5,0,浦东新区
6553,自助餐,蘭亭三代目·放题料理,149,3,5,徐汇区
6554,自助餐,东方明珠·可口可乐欢乐餐厅,94,4,1679,浦东新区
6555,自助餐,宏安瑞士大酒店·瑞绯阁,223,4,6,静安区
6556,自助餐,慢食·日本料理,265,4,2,浦东新区
6557,自助餐,酷肯曼·牛排自助餐厅（虹口店）,69,4,50,虹口区
6558,自助餐,欢悦日料海鲜自助餐厅（安亭店）,0,3,2,嘉定区
6559,自助餐,无限量自助烤肉火锅,65,4,496,青浦区
6560,自助餐,兴荣温德姆豪廷大酒店豪廷自助餐,166,4,28,浦东新区
6561,自助餐,国际贵都大饭店·cafe 65西餐厅,221,4,14,静安区
6562,自助餐,大华虹桥假日酒店·普乐咖啡厅,123,4,25,闵行区
6563,自助餐,必喜烤肉（静安店）,191,4,41,静安区
6564,自助餐,元大都无限量自助烤肉·火锅,0,5,302,松江区
6565,自助餐,独一品无限量自助火锅烤肉,0,4,128,金山区
6566,自助餐,无限量自助烤肉火锅,73,5,972,宝山区
6567,自助餐,滴水湖观海公园烧烤基地,103,5,13,浦东新区
6568,自助餐,小肥牛自助烤肉火锅（重固店）,0,3,12,青浦区
6569,自助餐,万怡酒店万荟轩,148,4,30,浦东新区
6570,自助餐,喜来登由由大酒店·盛宴标帜餐厅,186,3,64,浦东新区
6571,自助餐,藤幸烧肉日式炭火自助（189弄购物中心店）,160,4,22,普陀区
6572,自助餐,耕海蟹将军（万象城店）,401,4,297,闵行区
6573,自助餐,福山日本料理（飞洲国际店）,121,4,6,徐汇区
6574,自助餐,虹桥绿地铂骊酒店·铂雅自助餐厅,171,5,39,闵行区
6575,自助餐,柚子暖家铁板烧,279,5,1,浦东新区
6576,自助餐,金海湾自助烤肉火锅店,45,3,152,奉贤区
6577,自助餐,锅府城自助回旋火锅,78,4,89,宝山区
6578,自助餐,欢乐牧场自助餐厅（文峰广场店）,82,3,333,浦东新区
6579,自助餐,萌萌牛烤肉（宝山万达金街店）,61,3,287,宝山区
6580,自助餐,GUU 故料理·日式自助,173,0,8,静安区
6581,自助餐,古象大酒店·咖啡厅,208,4,296,黄浦区
6582,自助餐,竹若金枪鱼（缤谷广场店）,266,4,139,长宁区
6583,自助餐,北海之川日本料理（复地四季广场店）,210,4,48,杨浦区
6584,自助餐,一家·寿喜锅（襄阳坊店）,125,3,24,徐汇区
6585,自助餐,小馋熊旋转自助小火锅（南桥百联店）,46,4,1158,奉贤区
6586,自助餐,光琳雅殿（上海高岛屋百货店）,322,5,94,长宁区
6587,自助餐,禾牛赞寿喜烧,115,5,314,松江区
6588,自助餐,鲔真和食寿喜烧,306,4,9,长宁区
6589,自助餐,Toshima丰岛日本会席料理（莘庄店）,215,0,59,闵行区
